item,id,x,y
QLD,3,146.121673003802,-17.4144486692015
QLD,3,146.140684410646,-17.4334600760456
QLD,3,146.140684410646,-17.4714828897338
QLD,3,146.159695817491,-17.4904942965779
QLD,3,146.159695817491,-17.5665399239544
QLD,3,146.140684410646,-17.5665399239544
QLD,3,146.178707224335,-17.6615969581749
QLD,3,146.178707224335,-17.680608365019
QLD,3,146.159695817491,-17.7186311787072
QLD,3,146.159695817491,-17.851711026616
QLD,3,146.140684410646,-17.8897338403042
QLD,3,146.121673003802,-18.041825095057
QLD,3,146.102661596958,-18.0988593155894
QLD,3,146.102661596958,-18.1178707224335
QLD,3,146.083650190114,-18.1558935361217
QLD,3,146.083650190114,-18.1749049429658
QLD,3,146.292775665399,-18.384030418251
QLD,3,146.311787072243,-18.384030418251
QLD,3,146.311787072243,-18.4030418250951
QLD,3,146.330798479087,-18.4220532319392
QLD,3,146.38783269962,-18.4220532319392
QLD,3,146.38783269962,-18.4790874524715
QLD,3,146.368821292776,-18.4980988593156
QLD,3,146.368821292776,-18.5551330798479
QLD,3,146.349809885932,-18.574144486692
QLD,3,146.330798479087,-18.6121673003802
QLD,3,146.330798479087,-18.7072243346008
QLD,3,146.349809885932,-18.7262357414449
QLD,3,146.368821292776,-18.7642585551331
QLD,3,146.368821292776,-18.7832699619772
QLD,3,146.406844106464,-18.8403041825095
QLD,3,146.425855513308,-18.8973384030418
QLD,3,146.463878326996,-18.93536121673
QLD,3,146.48288973384,-18.93536121673
QLD,3,146.558935361217,-19.0114068441065
QLD,3,146.596958174905,-19.0304182509506
QLD,3,146.615969581749,-19.0494296577947
QLD,3,146.673003802281,-19.0494296577947
QLD,3,146.71102661597,-19.0874524714829
QLD,3,146.749049429658,-19.0874524714829
QLD,3,146.787072243346,-19.0494296577947
QLD,3,146.80608365019,-19.0494296577947
QLD,3,146.80608365019,-19.1444866920152
QLD,3,146.844106463878,-19.1634980988593
QLD,3,146.863117870722,-19.1634980988593
QLD,3,146.977186311787,-19.2015209125475
QLD,3,146.996197718631,-19.1825095057034
QLD,3,147.015209125475,-19.1825095057034
QLD,3,147.015209125475,-19.1254752851711
QLD,3,147.053231939163,-19.0874524714829
QLD,3,147.072243346008,-19.0874524714829
QLD,3,147.091254752852,-19.1254752851711
QLD,3,147.110266159696,-19.1444866920152
QLD,3,147.091254752852,-19.1444866920152
QLD,3,147.072243346008,-19.1634980988593
QLD,3,147.072243346008,-19.2015209125475
QLD,3,147.12927756654,-19.2015209125475
QLD,3,147.12927756654,-19.2585551330798
QLD,3,147.148288973384,-19.2585551330798
QLD,3,147.186311787072,-19.2965779467681
QLD,3,147.205323193916,-19.2965779467681
QLD,3,147.22433460076,-19.3155893536122
QLD,3,147.262357414449,-19.3155893536122
QLD,3,147.281368821293,-19.3346007604563
QLD,3,147.338403041825,-19.3346007604563
QLD,3,147.357414448669,-19.3155893536122
QLD,3,147.414448669202,-19.3155893536122
QLD,3,147.433460076046,-19.2965779467681
QLD,3,147.414448669202,-19.277566539924
QLD,3,147.414448669202,-19.2585551330798
QLD,3,147.433460076046,-19.2205323193916
QLD,3,147.433460076046,-19.1825095057034
QLD,3,147.45247148289,-19.2015209125475
QLD,3,147.471482889734,-19.2395437262357
QLD,3,147.471482889734,-19.2585551330798
QLD,3,147.490494296578,-19.2965779467681
QLD,3,147.528517110266,-19.3155893536122
QLD,3,147.528517110266,-19.3346007604563
QLD,3,147.54752851711,-19.3536121673004
QLD,3,147.54752851711,-19.3726235741445
QLD,3,147.585551330798,-19.4486692015209
QLD,3,147.604562737643,-19.467680608365
QLD,3,147.604562737643,-19.4866920152091
QLD,3,147.623574144487,-19.5057034220532
QLD,3,147.585551330798,-19.5247148288973
QLD,3,147.585551330798,-19.5627376425856
QLD,3,147.604562737643,-19.5817490494297
QLD,3,147.642585551331,-19.6007604562738
QLD,3,147.680608365019,-19.6768060836502
QLD,3,147.718631178707,-19.7338403041825
QLD,3,147.756653992395,-19.7338403041825
QLD,3,147.794676806084,-19.7528517110266
QLD,3,147.813688212928,-19.7148288973384
QLD,3,147.813688212928,-19.6577946768061
QLD,3,147.794676806084,-19.6577946768061
QLD,3,147.756653992395,-19.638783269962
QLD,3,147.794676806084,-19.638783269962
QLD,3,147.794676806084,-19.6197718631179
QLD,3,147.77566539924,-19.6007604562738
QLD,3,147.794676806084,-19.5817490494297
QLD,3,147.813688212928,-19.5817490494297
QLD,3,147.889733840304,-19.6577946768061
QLD,3,147.889733840304,-19.6768060836502
QLD,3,147.908745247148,-19.7148288973384
QLD,3,147.984790874525,-19.7908745247148
QLD,3,148.022813688213,-19.7908745247148
QLD,3,148.060836501901,-19.7528517110266
QLD,3,148.098859315589,-19.7528517110266
QLD,3,148.117870722433,-19.7718631178707
QLD,3,148.136882129278,-19.7718631178707
QLD,3,148.136882129278,-19.8098859315589
QLD,3,148.155893536122,-19.8098859315589
QLD,3,148.19391634981,-19.828897338403
QLD,3,148.212927756654,-19.8479087452471
QLD,3,148.250950570342,-19.8669201520913
QLD,3,148.269961977186,-19.8859315589354
QLD,3,148.28897338403,-19.8859315589354
QLD,3,148.28897338403,-19.9049429657795
QLD,3,148.326996197719,-19.9049429657795
QLD,3,148.326996197719,-20
QLD,3,148.403041825095,-20.0380228136882
QLD,3,148.422053231939,-20.0380228136882
QLD,3,148.441064638783,-20.0570342205323
QLD,3,148.479087452471,-20.0380228136882
QLD,3,148.498098859316,-20.0380228136882
QLD,3,148.498098859316,-20
QLD,3,148.479087452471,-19.9809885931559
QLD,3,148.479087452471,-19.9619771863118
QLD,3,148.555133079848,-19.9619771863118
QLD,3,148.555133079848,-19.9429657794677
QLD,3,148.574144486692,-19.9429657794677
QLD,3,148.593155893536,-19.9619771863118
QLD,3,148.593155893536,-20.0190114068441
QLD,3,148.61216730038,-20.0380228136882
QLD,3,148.61216730038,-20.0570342205323
QLD,3,148.631178707224,-20.0570342205323
QLD,3,148.631178707224,-20.0760456273764
QLD,3,148.669201520913,-20.0950570342205
QLD,3,148.688212927757,-20.0950570342205
QLD,3,148.707224334601,-20.1140684410646
QLD,3,148.726235741445,-20.1140684410646
QLD,3,148.745247148289,-20.1520912547529
QLD,3,148.745247148289,-20.171102661597
QLD,3,148.764258555133,-20.1901140684411
